,55,weekly Jour Fixe,2/8/2024,all,4b. Production IT,,Issue / Open Point,Productiuon Tools which are not clustered into IT ,"Checking the totality of all tools used, as some may have been incorrectly filtered/allocated and therefore not ended up with IT",4b. Production IT,,Moderate,Closed,16/2/2024,,"20.11.2024: 
- Brosig, Thomas: tools used in production compiled, acceptance by IT or other WS pending
13.11.2024:
- [Brosig Thomas]: Assumption still valid, point open until falsified?
22.07.2024: Update required
In WP4
- [Brosig Thomas (BT/MFC)] Assumption still valid. So, keep open?
- [Brosig Thomas (BT/MFC)] Assumption still valid. Actions ongoing
",,,,
,231,IT WS Frankfurt,15/1/2025,All,General,,Issue / Open Point,Preparation of Handover to NewCo CIO,- List topic for which NewCo CIO is responsible and which are currently being worked on in WS IT,All,,,Closed,,,,Overall Handovers well planned and documented - few identified points for post closing completion remaining. ,,,
,232,IT WS Frankfurt,15/1/2025,All,General,,Issue / Open Point,Deliverable Tracking,"- Groupware needs a deliverable tracking, possibly in the form of #apps in status red/yellow/green or similar formats; ""Top 25"" (Open Corner Activity); considered as ""symptom"" -> task-force mode setup as measure",3 - Other Applications,,,Closed,24/1/2025,,,Deliverable tracking defined,,,
,233,IT WS Frankfurt,15/1/2025,All,General,,Issue / Open Point,Deliverable Tracking and Implementation Plan,"- Deliverable Tracking for Asset Transfer part of SWS7 needs to be set up
- Update Implementation Plan for SWS7 Asset Transfer WPs (open Corner activity)",7 - IT Contracts & Licenses,,,Done,,,Continuous activity,,,,
,234,IT WS Frankfurt,15/1/2025,All,General,,Issue / Open Point,BT Responsible ,- Clarification of responsibility for BT licenses,7 - IT Contracts & Licenses,,Critical,Done,20/1/2025,,,,,,
,235,IT WS Frankfurt,15/1/2025,All,General,,Issue / Open Point,Deliverable Tracking and Implementation Plan,"- Deliverable Tracking for SWS6 needs to be set up
- Update Implementation Plan (Open Corner Activity)",6 - IT Organization & Processes,,,Done,20/1/2025,,Continuous activity,,,,
,236,IT WS Frankfurt,15/1/2025,All,General,,Issue / Open Point,"""Mehrarbeitsanträge""","- needs to be requested asap
- required for ERP Go-Live",All,,,Closed,,,,Respective Requests have been prepared with differnt contributor departments / companies for both: ERP Go Live as well as Network Cut,,,
,237,IT WS Frankfurt,15/1/2025,All,General,,Issue / Open Point,Consolidate Dependencies,- newly found dependencies to be consolidate into implementation plan,KPMG,All,,Closed,24/1/2025,,,"Implementation plans regularly reviewed, updated. ",,,
,238,IT WS Frankfurt,15/1/2025,All,General,,Issue / Open Point,Communication plan,- follow up to complete Communication plan content with Rebecca (open Corner activity),1 - IT Infrastructure,,,Closed,17/1/2025,,,Re-enforced communication (incl. through additional resource),,,
,239,IT WS Frankfurt,15/1/2025,All,General,,Issue / Open Point,Implementation plan,"- Provide IDs for external interdependencies
- Update implementation plan (Open Corner WS activity)",4a. Engineering IT,,,Done,17/1/2025,,,,,,
,240,IT WS Frankfurt,15/1/2025,All,General,,Issue / Open Point,Deliverable Tracking,"- Set up  Deliverable Tracking (Open Corner WS activity)
- Provide reports for Deliverable Tracking",4a. Engineering IT,,,Done,20/1/2025,,,,,,
,241,IT WS Frankfurt,15/1/2025,All,General,,Issue / Open Point,SOL,- Clarification of To-be hosting (Open Corner WS activity),8 - IT Security,,,Done,23/1/2025,,,,,,
,242,IT WS Frankfurt,15/1/2025,All,General,,Issue / Open Point,SOL,- Clarification of To-be hosting (Open Corner WS activity),6 - IT Organization & Processes,,,Closed,30/1/2025,,?,,,,
,190,VDR preparation,1/7/2024,All,4b. Production IT,,Assumption,FRAME Production WS responsible for production printers,Clarify whether production printers fall under the responsibility of FRAME Production WS and not the FRAME Production IT sub-WS,4b. Production IT,,Moderate,Done,1/3/2025,,"08.01.2025:
- Brosig, Thomas: production printers managed by IT
20.11.2024:
- Brosig, Thomas: validation in march 2025, date moved from 7/31/2024
13.11.2024:
- [Brosig Thomas] This point now either belongs to SWS1 or SWS2, but not SWS4b anymore",,,,
,244,IT WS Frankfurt,15/1/2025,All,General,,Issue / Open Point,SOL,- Clarification of To-be hosting (Open Corner WS activity),5 - HR IT,,,Closed,20/1/2025,,,To-Be Hosting information gathered in SOL,,,
,245,IT WS Frankfurt,15/1/2025,All,General,,Issue / Open Point,Application paket list to be clarified,"- Clarification of application paket list with other SWS (Open corner activity)
- SWS still outstanding: 3, 4b, 5, 6, 8 ",1 - IT Infrastructure,,,Closed,23/1/2025,,,Regular review of package list with all SWS and Keenfinity IT,,,
,248,IT WS Frankfurt,15/1/2025,All,General,,Issue / Open Point,Implementation plan,"- Update implementation plan
- Take into account dependencies with other SWS",2 - Commercial IT incl. ERP,,,Done,20/1/2025,12/5/2025,"24.02.2025: Regular updates ongoing, last status (Feb 19)",,,,
,249,IT WS Frankfurt,15/1/2025,All,General,,Issue / Open Point,Cutover plan,"- Add minor remarks by FRAME PrL
- Communicate plan with final dates after approval (friday expected)",2 - Commercial IT incl. ERP,,,Done,28/1/2025,7/3/2025,"24.02.2025: Draft exists, details in preparation",,,,
,250,IT WS Frankfurt,15/1/2025,All,General,,Issue / Open Point,LE tracker,- Check and update timeline for critical entities if necessary,2 - Commercial IT incl. ERP,,,Done,20/1/2025,12/5/2025,"24.02.2025: Updated, regular tracking necessary",,,,
,251,IT WS Frankfurt,15/1/2025,All,General,,Issue / Open Point,Interfaces,"- Finalize interface list
- Define replacements and which workpackages are affected",2 - Commercial IT incl. ERP,,,Done,10/2/2025,5/3/2025,"24.02.2025: SOL completed, interface list finalization in progress",,,,
,252,IT WS Frankfurt,15/1/2025,All,General,,Issue / Open Point,Hosting on demand,- Check demand with selected workpackages,2 - Commercial IT incl. ERP,,,Closed,20/1/2025,,,Demand consolidation for Servers and  Databases organized by SWS 1,,,
,253,KPMG ,16/1/2025,All,General,,Issue / Open Point,Cut-Over Period BUILD PC4,- Communication of Downtime PC4 to BUILD,KPMG,,,Closed,,,,Cut-Over Communication included RemainCo (BUILD),,,
,75,IT WS (21.02.),21/2/2024,all,4b. Production IT,,Assumption,Manufacturing IT Support,"As a baseline assumption, there shall not be a change change to the current principles of allocation (generally: IT in charge for commodity + special topics in Manufacturing)",4b. Production IT,,Moderate,Closed,28/2/2025,,"20.11.2024:
- Brosig, Thomas: scope of IT and OT Security ongoing; principles unchanged -> date changed from 2/29/2024 to 2/28/2025
22.07.2024: Update required
- [Brosig Thomas (BT/MFC)] Assumption still valid. So, keep open?
'- [Brosig Thomas (BT/MFC)] Assumption still valid, no change. ",,x,x,
,243,IT WS Frankfurt,15/1/2025,All,General,,Issue / Open Point,SOL,- Clarification of To-be hosting (Open Corner WS activity with SWS1),4b. Production IT,,Moderate,Done,,,,,,,
,256,Jour Fixe Production IT,20/1/2025,All,General,,Issue / Open Point,Systematic removal of CAPP (+ modifications),"- Workaround already existing, RB released Keenfinity/production sites for the time of removal from paying allowances
- removal needed prior to closing due to IP",4b. Production IT,,Moderate,Closed,,,"- 6/30/2025: Responsibility at KF IT, handed over in SWS2
- 5/26/2025, Brosig: Topic is addressed with Lars Radecker
- 2/3/2025, Brosig, Thomas: not relevant for Go-Live, but for Closing. Escalation in progress, update on 04.02.2025. Jörg Wiedmann responsible -> activity planned as prior to FRAME; 
2/17/2025: Thomas Brosig: 31.03. Test oder Go-Live, als User-Story bei Langohr und Wiedmann","To be addressed by Keenfinity IT and RemainCo IT - addressed to Frank Streichert (-> Bettina Recha), and Susanne Klement. 
' CAPP Nutzung business-seitig eingestellt
""Ausbauen"" aus der Systemwelt im FRAME Nachgang - > Übergabe Session / TSA ? 
KF IT ""Backlog"" -> erforderlich vor SAP Änderungen, die Anpassungen an CAPP benötigen (keine Lizenz und keine Patches mehr). 
=> eventuell Consulting TSA ?",,,
,257,SWS7 JourFix,21/1/2025,All,General,,Issue / Open Point,Oracle Java Licences,"Oracle Java is used on 50 PCs but needs to be licensed for each employee in the corporation
Estimated costs 400-500k€ ",7 - IT Contracts & Licenses,IT PL,High,Closed,31/1/2025,,,Oracle Licenses secured through TSA,,,
,258,Weekly Working Sessio,23/1/2025,all,General,,Issue / Open Point,BT Responsibles missing,"Collect topic, where BT responsibles are currently missing",All,,Moderate,Closed,4/2/2025,,,"Regular amendment of project organization to reflect required contributions, including BT and/or Keenfinity.",,,
,259,SWS7 SteerCo,11/2/2025,all,General,,Issue / Open Point,Coordination meeting with Keenfinity,"- Coordination meeting with Keenfinity has to be set
- Coordination after Workshop in CW8 where the topics are discussed",7 - IT Contracts & Licenses,,,Closed,,,,,,,
,260,SWS4a SteerCo,12/2/2025,all,General,,Decision,Owner for License Server,Owner needs to be defined,All,,Moderate,Closed,,,,"License Server requirements addressed by respective Sub-Workstreams (e.g. 4a, 3)",,,
,261,SWS4a SteerCo,13/2/2025,all,General,,Issue / Open Point,Dependencies I-Plan,Should be possible to add Multiple Dependencies to one task into the Iplan,KPMG,"Felix, Liya",Moderate,Closed,,,,Multiple dependencies could be added as appropriate,,,
,262,"SWS6, SWS4a, WS R&D License Meeting ",14/2/2025,all,General,,Issue / Open Point,Software/License Distribution of Non-engineering software,"- How is each workstream going to distribute software to users?
- Do other SWS than SWS4a set up their own License servers? How needs license servers? etc.",6 - IT Organization & Processes,"Joao Tinoco, Andi Baur",,Closed,,,Part of IT Service Management,Addressed in Handovers and by Keenfinity IT directly,,,
,263,WFRAME WS IT Workshop Chiemsee,25.02.205,all,6 - IT Organization & Processes,,Issue / Open Point,Re-Structuring of the Implementation Plan for SWS 6,Rework the implementation plan based on the deliverable tracker for sws 6,6 - IT Organization & Processes,"Sinah, Paul",Moderate,Done,7/3/2025,,,,,,
,264,WFRAME WS IT Workshop Chiemsee,25.02.205,all,6 - IT Organization & Processes,Hiring / TOM,Issue / Open Point,Mapping Service Owners ,"Follow Up chiemsee workshop, Map the Service Owners within the IT Org Charts to the Services within the Service Catalogue (outcome from Chiemsee WS).",6 - IT Organization & Processes,"Sinah, Frank",High,Done,,,Not closing critical ,,,,
,265,WFRAME WS IT Workshop Chiemsee,25.02.205,all,6 - IT Organization & Processes,Hiring / TOM,Issue / Open Point,Hand in the latest change request,Hand in the latest change request summing up all the changes which have an impact on the budget. ,6 - IT Organization & Processes,"Sinah, Constantin",High,Done,14/3/2025,,,,,,
,266,WFRAME WS IT Workshop Chiemsee,25.02.205,all,6 - IT Organization & Processes,ITIL,Issue / Open Point,Develop composite services for the Service Catalogue,"Follow Up chiemsee workshop, Develop bundles of services, possibly with help of the UX team. ",6 - IT Organization & Processes,Joao (driver) + Regional QG + Sinah / UX team,Moderate,Closed,,,Not closing critical ,"Keenfinity Activity - Christian Saftig, Joao, Sinah",,,
,267,WFRAME WS IT Workshop Chiemsee,25.02.205,all,6 - IT Organization & Processes,IT Controlling,Issue / Open Point,Cost allocation keys ,Follow Up chiemsee workshop,6 - IT Organization & Processes,"Johanna, Andi + Sebastian Gassner",,Closed,,,Out of Frame scope,,,,
,268,WFRAME WS IT Workshop Chiemsee,25.02.205,all,6 - IT Organization & Processes,IT Controlling,Issue / Open Point,Develop strategic options for steering and charging via IT costs ,Follow Up chiemsee workshop,6 - IT Organization & Processes,"Andi Baur, Kristian, Johanna",,Closed,,,"Decision procedure will be organized by Andi together with Johanna + Kristian
Out of Frame scope",,,,
,269,SteerCo SWS6,26.02.205,all,6 - IT Organization & Processes,ITIL,Issue / Open Point,Knowledge Management,Implementing end to end knowledge management for KF IT,6 - IT Organization & Processes,"Joao, Sinah",Moderate,Closed,,,"Knowledge Management Keenfinity: Confluence; Joao needs to understand what is envisioned for the confluence
Not closing critical ","Keenfinity Activity - Joao, Sinah",,,
,270,SteerCo SWS6,26.02.205,all,6 - IT Organization & Processes,ITIL,Issue / Open Point,Service Catalogue: confirm completeness,Creating Catalogue itself and completing it together,6 - IT Organization & Processes,Joao,moderate,Closed,,,Not closing critical ,Keenfinity Activity - Joao,,,
,271,,18/3/2025,all,1 - IT Infrastructure,VDI,Issue / Open Point,Access via VDI to e.g. Engineering application,"How will be the access possible? 
Is there any Onboarding needed, or how does the onbaording looks like?",1 - IT Infrastructure,,High,Closed,,,,"VDI  generally addressed in SWS1, User Onboarding by Keenfinity IT",,,
,272,SteerCo SWS7,2/4/2025,All,7 - IT Contracts & Licenses,IT assets transfer,Issue / Open Point,Lexmarks leased Printers transfer scenario,"Define the approach for Lexmarks printers transfer: No leasing contract renewal agreed, definition of new contracts agreement to be negociated between NewCo and Lexmarks ",6 - IT Organization & Processes,"Frank Streichert, Christian Saftig",moderate,Done,,,,,,,
,273,KPMG,26.03.2025,All,8 - IT Security,,Issue / Open Point,Workpackage 5 - Branch within FRAME,Operation of Stream 5 belongs to IT Infrastructure rather than IT Security. Should Handover Matrix etc. be edited accordingly?,8 - IT Security,,Moderate,Done,,,,,,,
,274,FRAME Workstream IT: Weekly working session,10/4/2025,All,1 - IT Infrastructure,Datetransfer,Issue / Open Point,Data transfer to be done outside working hours,"Currently data transfer is often done during working hours which impacts the performance of Mu8 network.
Please migrate data only during night or during weekend. In case of questions how to schedule please contact Claus Giehl.",1 - IT Infrastructure,,Moderate,Closed,,,,Data and Application Migrations were executed during week-ends as appropriate (e.g. Jira Migrations). ,,,
,275,,,,,,,,,,,,,,,,,,,
,276,,,,,,,,,,,,,,,,,,,
,277,,,,,,,,,,,,,,,,,,,
,278,,,,,,,,,,,,,,,,,,,
,279,,,,,,,,,,,,,,,,,,,
,280,,,,,,,,,,,,,,,,,,,
,281,,,,,,,,,,,,,,,,,,,
,282,,,,,,,,,,,,,,,,,,,
,283,,,,,,,,,,,,,,,,,,,
,284,,,,,,,,,,,,,,,,,,,
,285,,,,,,,,,,,,,,,,,,,
,286,,,,,,,,,,,,,,,,,,,
,287,,,,,,,,,,,,,,,,,,,
,288,,,,,,,,,,,,,,,,,,,
,289,,,,,,,,,,,,,,,,,,,
,290,,,,,,,,,,,,,,,,,,,
,291,,,,,,,,,,,,,,,,,,,
,292,,,,,,,,,,,,,,,,,,,
,293,,,,,,,,,,,,,,,,,,,
,294,,,,,,,,,,,,,,,,,,,
,295,,,,,,,,,,,,,,,,,,,
,296,,,,,,,,,,,,,,,,,,,
,297,,,,,,,,,,,,,,,,,,,
,298,,,,,,,,,,,,,,,,,,,
,299,,,,,,,,,,,,,,,,,,,
,300,,,,,,,,,,,,,,,,,,,
,301,,,,,,,,,,,,,,,,,,,
,302,,,,,,,,,,,,,,,,,,,
,303,,,,,,,,,,,,,,,,,,,
,304,,,,,,,,,,,,,,,,,,,
,305,,,,,,,,,,,,,,,,,,,
,306,,,,,,,,,,,,,,,,,,,
,307,,,,,,,,,,,,,,,,,,,
,308,,,,,,,,,,,,,,,,,,,
,309,,,,,,,,,,,,,,,,,,,
,310,,,,,,,,,,,,,,,,,,,
,311,,,,,,,,,,,,,,,,,,,
,312,,,,,,,,,,,,,,,,,,,
,313,,,,,,,,,,,,,,,,,,,
,314,,,,,,,,,,,,,,,,,,,
,315,,,,,,,,,,,,,,,,,,,
,316,,,,,,,,,,,,,,,,,,,
,317,,,,,,,,,,,,,,,,,,,
,318,,,,,,,,,,,,,,,,,,,
,319,,,,,,,,,,,,,,,,,,,
,320,,,,,,,,,,,,,,,,,,,
,321,,,,,,,,,,,,,,,,,,,
,322,,,,,,,,,,,,,,,,,,,
,323,,,,,,,,,,,,,,,,,,,
,324,,,,,,,,,,,,,,,,,,,
,325,,,,,,,,,,,,,,,,,,,
,326,,,,,,,,,,,,,,,,,,,
,327,,,,,,,,,,,,,,,,,,,
,328,,,,,,,,,,,,,,,,,,,
,329,,,,,,,,,,,,,,,,,,,
,330,,,,,,,,,,,,,,,,,,,
,331,,,,,,,,,,,,,,,,,,,
,332,,,,,,,,,,,,,,,,,,,
,333,,,,,,,,,,,,,,,,,,,
,334,,,,,,,,,,,,,,,,,,,
,335,,,,,,,,,,,,,,,,,,,
,336,,,,,,,,,,,,,,,,,,,
,337,,,,,,,,,,,,,,,,,,,
,338,,,,,,,,,,,,,,,,,,,
,339,,,,,,,,,,,,,,,,,,,
,340,,,,,,,,,,,,,,,,,,,
,341,,,,,,,,,,,,,,,,,,,
,342,,,,,,,,,,,,,,,,,,,
,343,,,,,,,,,,,,,,,,,,,
,344,,,,,,,,,,,,,,,,,,,
,345,,,,,,,,,,,,,,,,,,,
,346,,,,,,,,,,,,,,,,,,,
,347,,,,,,,,,,,,,,,,,,,
,348,,,,,,,,,,,,,,,,,,,
,349,,,,,,,,,,,,,,,,,,,
,350,,,,,,,,,,,,,,,,,,,
,351,,,,,,,,,,,,,,,,,,,
,352,,,,,,,,,,,,,,,,,,,
,353,,,,,,,,,,,,,,,,,,,
,354,,,,,,,,,,,,,,,,,,,
,355,,,,,,,,,,,,,,,,,,,
,356,,,,,,,,,,,,,,,,,,,
,357,,,,,,,,,,,,,,,,,,,
,358,,,,,,,,,,,,,,,,,,,
,359,,,,,,,,,,,,,,,,,,,
,360,,,,,,,,,,,,,,,,,,,
,361,,,,,,,,,,,,,,,,,,,
,362,,,,,,,,,,,,,,,,,,,
,363,,,,,,,,,,,,,,,,,,,
,364,,,,,,,,,,,,,,,,,,,
,365,,,,,,,,,,,,,,,,,,,
,366,,,,,,,,,,,,,,,,,,,
,367,,,,,,,,,,,,,,,,,,,
,368,,,,,,,,,,,,,,,,,,,
,369,,,,,,,,,,,,,,,,,,,
,370,,,,,,,,,,,,,,,,,,,
,371,,,,,,,,,,,,,,,,,,,
,372,,,,,,,,,,,,,,,,,,,
,373,,,,,,,,,,,,,,,,,,,
,374,,,,,,,,,,,,,,,,,,,
,375,,,,,,,,,,,,,,,,,,,
,376,,,,,,,,,,,,,,,,,,,
,377,,,,,,,,,,,,,,,,,,,
,378,,,,,,,,,,,,,,,,,,,
,379,,,,,,,,,,,,,,,,,,,
,380,,,,,,,,,,,,,,,,,,,
,381,,,,,,,,,,,,,,,,,,,
,382,,,,,,,,,,,,,,,,,,,
,383,,,,,,,,,,,,,,,,,,,
,384,,,,,,,,,,,,,,,,,,,
,385,,,,,,,,,,,,,,,,,,,
,386,,,,,,,,,,,,,,,,,,,
,387,,,,,,,,,,,,,,,,,,,
,388,,,,,,,,,,,,,,,,,,,
,389,,,,,,,,,,,,,,,,,,,
,390,,,,,,,,,,,,,,,,,,,
,391,,,,,,,,,,,,,,,,,,,
,392,,,,,,,,,,,,,,,,,,,
,393,,,,,,,,,,,,,,,,,,,
,394,,,,,,,,,,,,,,,,,,,
,395,,,,,,,,,,,,,,,,,,,
,396,,,,,,,,,,,,,,,,,,,
,397,,,,,,,,,,,,,,,,,,,
,398,,,,,,,,,,,,,,,,,,,
,399,,,,,,,,,,,,,,,,,,,
,400,,,,,,,,,,,,,,,,,,,
,401,,,,,,,,,,,,,,,,,,,
,402,,,,,,,,,,,,,,,,,,,
,403,,,,,,,,,,,,,,,,,,,
,404,,,,,,,,,,,,,,,,,,,
,405,,,,,,,,,,,,,,,,,,,
,406,,,,,,,,,,,,,,,,,,,
,407,,,,,,,,,,,,,,,,,,,
,408,,,,,,,,,,,,,,,,,,,
,409,,,,,,,,,,,,,,,,,,,
,410,,,,,,,,,,,,,,,,,,,
,411,,,,,,,,,,,,,,,,,,,
,412,,,,,,,,,,,,,,,,,,,
,413,,,,,,,,,,,,,,,,,,,
,414,,,,,,,,,,,,,,,,,,,
,415,,,,,,,,,,,,,,,,,,,
,416,,,,,,,,,,,,,,,,,,,
,417,,,,,,,,,,,,,,,,,,,
,418,,,,,,,,,,,,,,,,,,,
,419,,,,,,,,,,,,,,,,,,,
,420,,,,,,,,,,,,,,,,,,,
,421,,,,,,,,,,,,,,,,,,,
,422,,,,,,,,,,,,,,,,,,,
,423,,,,,,,,,,,,,,,,,,,
,424,,,,,,,,,,,,,,,,,,,
,425,,,,,,,,,,,,,,,,,,,
,426,,,,,,,,,,,,,,,,,,,
,427,,,,,,,,,,,,,,,,,,,
,428,,,,,,,,,,,,,,,,,,,
,429,,,,,,,,,,,,,,,,,,,
,430,,,,,,,,,,,,,,,,,,,
,431,,,,,,,,,,,,,,,,,,,
,432,,,,,,,,,,,,,,,,,,,
,433,,,,,,,,,,,,,,,,,,,
,434,,,,,,,,,,,,,,,,,,,
,435,,,,,,,,,,,,,,,,,,,
,436,,,,,,,,,,,,,,,,,,,
,437,,,,,,,,,,,,,,,,,,,
,438,,,,,,,,,,,,,,,,,,,
,439,,,,,,,,,,,,,,,,,,,
,440,,,,,,,,,,,,,,,,,,,
,441,,,,,,,,,,,,,,,,,,,
,442,,,,,,,,,,,,,,,,,,,
,443,,,,,,,,,,,,,,,,,,,
,444,,,,,,,,,,,,,,,,,,,
,445,,,,,,,,,,,,,,,,,,,
,446,,,,,,,,,,,,,,,,,,,
,447,,,,,,,,,,,,,,,,,,,
,448,,,,,,,,,,,,,,,,,,,
,449,,,,,,,,,,,,,,,,,,,
,450,,,,,,,,,,,,,,,,,,,
,451,,,,,,,,,,,,,,,,,,,
,452,,,,,,,,,,,,,,,,,,,
,453,,,,,,,,,,,,,,,,,,,
,454,,,,,,,,,,,,,,,,,,,
,455,,,,,,,,,,,,,,,,,,,
,456,,,,,,,,,,,,,,,,,,,
,457,,,,,,,,,,,,,,,,,,,
,458,,,,,,,,,,,,,,,,,,,
,459,,,,,,,,,,,,,,,,,,,
,460,,,,,,,,,,,,,,,,,,,
,461,,,,,,,,,,,,,,,,,,,
,462,,,,,,,,,,,,,,,,,,,
,463,,,,,,,,,,,,,,,,,,,
,464,,,,,,,,,,,,,,,,,,,
,465,,,,,,,,,,,,,,,,,,,
,466,,,,,,,,,,,,,,,,,,,
,467,,,,,,,,,,,,,,,,,,,
,468,,,,,,,,,,,,,,,,,,,
,469,,,,,,,,,,,,,,,,,,,
,470,,,,,,,,,,,,,,,,,,,
,471,,,,,,,,,,,,,,,,,,,
,472,,,,,,,,,,,,,,,,,,,
,473,,,,,,,,,,,,,,,,,,,
,474,,,,,,,,,,,,,,,,,,,
,475,,,,,,,,,,,,,,,,,,,
,476,,,,,,,,,,,,,,,,,,,
,477,,,,,,,,,,,,,,,,,,,
,478,,,,,,,,,,,,,,,,,,,
,479,,,,,,,,,,,,,,,,,,,
,480,,,,,,,,,,,,,,,,,,,
,481,,,,,,,,,,,,,,,,,,,
,482,,,,,,,,,,,,,,,,,,,
,483,,,,,,,,,,,,,,,,,,,
,484,,,,,,,,,,,,,,,,,,,
,485,,,,,,,,,,,,,,,,,,,
,486,,,,,,,,,,,,,,,,,,,
,487,,,,,,,,,,,,,,,,,,,
,488,,,,,,,,,,,,,,,,,,,
,489,,,,,,,,,,,,,,,,,,,
,490,,,,,,,,,,,,,,,,,,,
,491,,,,,,,,,,,,,,,,,,,
,492,,,,,,,,,,,,,,,,,,,
,493,,,,,,,,,,,,,,,,,,,
,494,,,,,,,,,,,,,,,,,,,
,495,,,,,,,,,,,,,,,,,,,
,496,,,,,,,,,,,,,,,,,,,
,497,,,,,,,,,,,,,,,,,,,
,498,,,,,,,,,,,,,,,,,,,
,499,,,,,,,,,,,,,,,,,,,
,500,,,,,,,,,,,,,,,,,,,
,501,,,,,,,,,,,,,,,,,,,
,502,,,,,,,,,,,,,,,,,,,
,503,,,,,,,,,,,,,,,,,,,
,504,,,,,,,,,,,,,,,,,,,
,505,,,,,,,,,,,,,,,,,,,
,506,,,,,,,,,,,,,,,,,,,
,507,,,,,,,,,,,,,,,,,,,
,508,,,,,,,,,,,,,,,,,,,
,509,,,,,,,,,,,,,,,,,,,
,510,,,,,,,,,,,,,,,,,,,
,511,,,,,,,,,,,,,,,,,,,
,512,,,,,,,,,,,,,,,,,,,
,513,,,,,,,,,,,,,,,,,,,
,514,,,,,,,,,,,,,,,,,,,
,515,,,,,,,,,,,,,,,,,,,
,516,,,,,,,,,,,,,,,,,,,
,517,,,,,,,,,,,,,,,,,,,
,518,,,,,,,,,,,,,,,,,,,
,519,,,,,,,,,,,,,,,,,,,
,520,,,,,,,,,,,,,,,,,,,
,521,,,,,,,,,,,,,,,,,,,
,522,,,,,,,,,,,,,,,,,,,
,523,,,,,,,,,,,,,,,,,,,
,524,,,,,,,,,,,,,,,,,,,
,525,,,,,,,,,,,,,,,,,,,
,526,,,,,,,,,,,,,,,,,,,
,527,,,,,,,,,,,,,,,,,,,
,528,,,,,,,,,,,,,,,,,,,
,529,,,,,,,,,,,,,,,,,,,
,530,,,,,,,,,,,,,,,,,,,
,531,,,,,,,,,,,,,,,,,,,
,532,,,,,,,,,,,,,,,,,,,
,533,,,,,,,,,,,,,,,,,,,
,534,,,,,,,,,,,,,,,,,,,
,535,,,,,,,,,,,,,,,,,,,
,536,,,,,,,,,,,,,,,,,,,
,537,,,,,,,,,,,,,,,,,,,
,538,,,,,,,,,,,,,,,,,,,
,539,,,,,,,,,,,,,,,,,,,
,540,,,,,,,,,,,,,,,,,,,
,541,,,,,,,,,,,,,,,,,,,
,542,,,,,,,,,,,,,,,,,,,
,543,,,,,,,,,,,,,,,,,,,
,544,,,,,,,,,,,,,,,,,,,
,545,,,,,,,,,,,,,,,,,,,
,546,,,,,,,,,,,,,,,,,,,
,547,,,,,,,,,,,,,,,,,,,
,548,,,,,,,,,,,,,,,,,,,
,549,,,,,,,,,,,,,,,,,,,
,550,,,,,,,,,,,,,,,,,,,
,551,,,,,,,,,,,,,,,,,,,
,552,,,,,,,,,,,,,,,,,,,
,553,,,,,,,,,,,,,,,,,,,
,554,,,,,,,,,,,,,,,,,,,
,555,,,,,,,,,,,,,,,,,,,
,556,,,,,,,,,,,,,,,,,,,
,557,,,,,,,,,,,,,,,,,,,
,558,,,,,,,,,,,,,,,,,,,
,559,,,,,,,,,,,,,,,,,,,
,560,,,,,,,,,,,,,,,,,,,
,561,,,,,,,,,,,,,,,,,,,
,562,,,,,,,,,,,,,,,,,,,
,563,,,,,,,,,,,,,,,,,,,
,564,,,,,,,,,,,,,,,,,,,
,565,,,,,,,,,,,,,,,,,,,
,566,,,,,,,,,,,,,,,,,,,
,567,,,,,,,,,,,,,,,,,,,
,568,,,,,,,,,,,,,,,,,,,
,569,,,,,,,,,,,,,,,,,,,
,570,,,,,,,,,,,,,,,,,,,
,571,,,,,,,,,,,,,,,,,,,
,572,,,,,,,,,,,,,,,,,,,
,573,,,,,,,,,,,,,,,,,,,
,574,,,,,,,,,,,,,,,,,,,
,575,,,,,,,,,,,,,,,,,,,
,576,,,,,,,,,,,,,,,,,,,
,577,,,,,,,,,,,,,,,,,,,
,578,,,,,,,,,,,,,,,,,,,
,579,,,,,,,,,,,,,,,,,,,
,580,,,,,,,,,,,,,,,,,,,
,581,,,,,,,,,,,,,,,,,,,
,582,,,,,,,,,,,,,,,,,,,
,583,,,,,,,,,,,,,,,,,,,
,584,,,,,,,,,,,,,,,,,,,
,585,,,,,,,,,,,,,,,,,,,
,586,,,,,,,,,,,,,,,,,,,
,587,,,,,,,,,,,,,,,,,,,
,588,,,,,,,,,,,,,,,,,,,
,589,,,,,,,,,,,,,,,,,,,
,590,,,,,,,,,,,,,,,,,,,
,591,,,,,,,,,,,,,,,,,,,
,592,,,,,,,,,,,,,,,,,,,
,593,,,,,,,,,,,,,,,,,,,
,594,,,,,,,,,,,,,,,,,,,
,595,,,,,,,,,,,,,,,,,,,
,596,,,,,,,,,,,,,,,,,,,
,597,,,,,,,,,,,,,,,,,,,
,598,,,,,,,,,,,,,,,,,,,
,599,,,,,,,,,,,,,,,,,,,
,600,,,,,,,,,,,,,,,,,,,
,601,,,,,,,,,,,,,,,,,,,
,602,,,,,,,,,,,,,,,,,,,
,603,,,,,,,,,,,,,,,,,,,
,604,,,,,,,,,,,,,,,,,,,
,605,,,,,,,,,,,,,,,,,,,
,606,,,,,,,,,,,,,,,,,,,
,607,,,,,,,,,,,,,,,,,,,
,608,,,,,,,,,,,,,,,,,,,
,609,,,,,,,,,,,,,,,,,,,
,610,,,,,,,,,,,,,,,,,,,
